consultation_id,consultant_id,customer_id,start_time,end_time,consultation_date,resolution_type,satisfaction_score
311,18,2134,2025-03-11 17:59:58,2025-03-11 18:39:58,2025-03-11,반려,4
312,11,725,2025-06-17 13:41:50,2025-06-17 14:21:50,2025-06-17,보류,3
313,20,634,2025-07-30 13:39:01,2025-07-30 14:17:01,2025-07-30,완료,3
314,12,3913,2025-06-27 13:20:43,2025-06-27 13:25:43,2025-06-27,반려,3
315,2,87,2025-03-31 16:34:24,2025-03-31 16:57:24,2025-03-31,이관,5
316,7,4906,2025-01-15 14:43:55,2025-01-15 15:10:55,2025-01-15,보류,4
317,1,4316,2025-06-11 14:23:23,2025-06-11 14:59:23,2025-06-11,이관,4
318,20,3772,2025-07-21 15:11:12,2025-07-21 15:35:12,2025-07-21,이관,3
319,4,4796,2025-04-01 14:06:02,2025-04-01 14:11:02,2025-04-01,보류,5
320,2,3158,2025-04-21 17:43:55,2025-04-21 17:55:55,2025-04-21,완료,5
321,18,2729,2025-01-21 15:46:51,2025-01-21 16:25:51,2025-01-21,이관,5
322,15,1450,2025-03-19 14:12:55,2025-03-19 14:55:55,2025-03-19,완료,3
323,16,3924,2025-05-20 10:53:41,2025-05-20 11:24:41,2025-05-20,보류,5
324,16,3081,2025-04-24 10:35:38,2025-04-24 10:57:38,2025-04-24,보류,5
325,13,2888,2025-02-21 13:04:48,2025-02-21 13:28:48,2025-02-21,이관,4
326,11,4921,2025-06-13 14:00:32,2025-06-13 14:42:32,2025-06-13,완료,5
327,3,736,2025-05-26 10:16:15,2025-05-26 10:52:15,2025-05-26,완료,5
328,19,3105,2025-06-13 14:19:01,2025-06-13 14:44:01,2025-06-13,반려,5
329,4,3356,2025-07-17 17:26:00,2025-07-17 18:09:00,2025-07-17,반려,5
330,1,1044,2025-03-06 12:10:10,2025-03-06 12:39:10,2025-03-06,완료,4
331,14,882,2025-07-10 16:37:36,2025-07-10 16:53:36,2025-07-10,이관,4
332,5,1139,2025-04-25 15:58:55,2025-04-25 16:36:55,2025-04-25,이관,5
333,1,2870,2025-07-04 14:33:03,2025-07-04 14:46:03,2025-07-04,완료,5
334,7,4193,2025-05-06 14:18:32,2025-05-06 14:41:32,2025-05-06,보류,4
335,10,2479,2025-01-29 14:26:17,2025-01-29 14:32:17,2025-01-29,완료,5
336,4,3936,2025-06-23 10:03:18,2025-06-23 10:31:18,2025-06-23,반려,4
337,5,2013,2025-08-20 16:55:14,2025-08-20 17:15:14,2025-08-20,반려,5
338,8,1756,2025-04-10 13:57:48,2025-04-10 14:21:48,2025-04-10,보류,4
339,15,3327,2025-04-28 09:17:27,2025-04-28 09:23:27,2025-04-28,반려,5
340,15,2285,2025-04-22 16:00:14,2025-04-22 16:10:14,2025-04-22,이관,4
341,3,858,2025-08-22 13:14:55,2025-08-22 13:43:55,2025-08-22,이관,4
342,12,732,2025-08-13 15:10:57,2025-08-13 15:18:57,2025-08-13,완료,5
343,3,749,2025-01-08 14:22:13,2025-01-08 14:47:13,2025-01-08,반려,5
344,18,210,2025-03-07 16:10:38,2025-03-07 16:39:38,2025-03-07,완료,3
345,10,2497,2025-04-21 14:46:03,2025-04-21 15:05:03,2025-04-21,이관,4
346,8,209,2025-04-02 11:10:29,2025-04-02 11:21:29,2025-04-02,완료,3
347,19,3566,2025-01-06 13:09:41,2025-01-06 13:26:41,2025-01-06,보류,5
348,5,550,2025-08-13 09:23:33,2025-08-13 09:28:33,2025-08-13,보류,4
349,9,3050,2025-01-28 17:43:30,2025-01-28 18:02:30,2025-01-28,이관,5
350,2,3602,2025-01-07 17:34:03,2025-01-07 17:43:03,2025-01-07,반려,5
351,8,4652,2025-07-01 11:07:23,2025-07-01 11:39:23,2025-07-01,이관,4
352,15,617,2025-04-30 12:05:00,2025-04-30 12:33:00,2025-04-30,완료,4
353,2,668,2025-07-24 13:50:26,2025-07-24 14:01:26,2025-07-24,완료,3
354,11,2628,2025-08-21 14:27:35,2025-08-21 14:44:35,2025-08-21,반려,3
355,8,4535,2025-04-02 15:07:30,2025-04-02 15:33:30,2025-04-02,완료,3
356,3,3505,2025-07-24 17:39:39,2025-07-24 17:51:39,2025-07-24,완료,5
357,14,3321,2025-06-30 13:45:25,2025-06-30 14:25:25,2025-06-30,보류,5
358,10,1504,2025-05-27 12:40:53,2025-05-27 13:23:53,2025-05-27,완료,3
359,17,742,2025-05-09 15:14:00,2025-05-09 15:23:00,2025-05-09,반려,3
360,10,1288,2025-05-12 12:29:30,2025-05-12 12:47:30,2025-05-12,보류,3
361,6,3468,2025-07-21 16:46:31,2025-07-21 17:28:31,2025-07-21,반려,5
362,17,3281,2025-04-02 15:37:17,2025-04-02 16:07:17,2025-04-02,이관,3
363,4,4685,2025-07-22 13:57:42,2025-07-22 14:38:42,2025-07-22,완료,5
364,17,3032,2025-02-14 14:47:13,2025-02-14 15:20:13,2025-02-14,보류,4
365,16,2723,2025-06-27 15:07:11,2025-06-27 15:24:11,2025-06-27,보류,4
366,13,80,2025-06-25 16:38:34,2025-06-25 17:00:34,2025-06-25,완료,5
367,13,3387,2025-06-03 13:19:18,2025-06-03 13:40:18,2025-06-03,완료,5
368,16,1377,2025-07-17 12:11:34,2025-07-17 12:27:34,2025-07-17,반려,4
369,6,1910,2025-03-17 14:52:05,2025-03-17 14:59:05,2025-03-17,완료,3
370,1,157,2025-06-11 17:32:11,2025-06-11 18:06:11,2025-06-11,반려,3
371,12,1097,2025-04-03 11:09:21,2025-04-03 11:33:21,2025-04-03,반려,3
372,19,345,2025-01-06 13:30:58,2025-01-06 13:52:58,2025-01-06,반려,5
373,13,265,2025-06-25 15:32:59,2025-06-25 15:38:59,2025-06-25,완료,4
374,4,907,2025-04-23 15:32:25,2025-04-23 15:42:25,2025-04-23,이관,5
375,13,3566,2025-03-25 13:09:39,2025-03-25 13:26:39,2025-03-25,이관,5
376,18,381,2025-06-06 15:15:38,2025-06-06 15:44:38,2025-06-06,반려,4
377,19,1974,2025-03-28 11:37:28,2025-03-28 11:50:28,2025-03-28,완료,3
378,1,4016,2025-05-28 15:38:28,2025-05-28 15:49:28,2025-05-28,완료,5
379,4,4358,2025-08-22 11:14:35,2025-08-22 11:25:35,2025-08-22,반려,4
380,11,2664,2025-01-09 15:45:33,2025-01-09 16:24:33,2025-01-09,반려,5
381,12,1863,2025-02-03 15:52:21,2025-02-03 16:13:21,2025-02-03,보류,4
382,17,4286,2025-06-04 12:51:04,2025-06-04 13:25:04,2025-06-04,보류,5
383,1,905,2025-02-28 13:42:30,2025-02-28 13:51:30,2025-02-28,반려,4
384,18,615,2025-07-09 13:37:33,2025-07-09 13:52:33,2025-07-09,반려,5
385,1,4146,2025-03-14 14:40:13,2025-03-14 15:18:13,2025-03-14,반려,4
386,3,3328,2025-05-23 14:41:59,2025-05-23 15:19:59,2025-05-23,이관,5
387,3,2921,2025-08-13 15:19:03,2025-08-13 15:44:03,2025-08-13,완료,3
388,5,1355,2025-08-13 11:27:55,2025-08-13 11:46:55,2025-08-13,반려,4
389,15,4331,2025-03-27 11:35:33,2025-03-27 12:17:33,2025-03-27,완료,4
390,12,4932,2025-07-01 14:37:22,2025-07-01 14:42:22,2025-07-01,완료,3
391,19,3866,2025-05-20 14:41:49,2025-05-20 15:18:49,2025-05-20,완료,4
392,4,3096,2025-08-13 10:56:17,2025-08-13 11:25:17,2025-08-13,완료,5
393,11,2355,2025-06-06 15:01:21,2025-06-06 15:25:21,2025-06-06,보류,3
394,10,4795,2025-01-08 14:50:01,2025-01-08 15:01:01,2025-01-08,보류,3
395,4,1256,2025-02-27 15:03:13,2025-02-27 15:23:13,2025-02-27,이관,4
396,14,338,2025-03-18 15:33:52,2025-03-18 16:03:52,2025-03-18,반려,5
397,7,2119,2025-02-25 15:22:38,2025-02-25 15:44:38,2025-02-25,보류,4
398,5,2776,2025-03-04 14:23:42,2025-03-04 14:59:42,2025-03-04,완료,4
399,1,554,2025-08-05 17:13:02,2025-08-05 17:22:02,2025-08-05,보류,3
400,1,1425,2025-04-22 10:12:28,2025-04-22 10:29:28,2025-04-22,보류,5
401,11,675,2025-05-02 11:37:29,2025-05-02 11:42:29,2025-05-02,이관,3
402,13,3977,2025-06-12 13:56:16,2025-06-12 14:12:16,2025-06-12,보류,3
403,11,4521,2025-05-22 13:22:50,2025-05-22 13:36:50,2025-05-22,이관,5
404,11,599,2025-05-16 12:02:58,2025-05-16 12:13:58,2025-05-16,반려,5
405,2,1268,2025-03-04 13:06:18,2025-03-04 13:48:18,2025-03-04,반려,3
406,10,3484,2025-08-04 09:43:20,2025-08-04 09:54:20,2025-08-04,보류,3
407,11,2531,2025-06-03 11:18:18,2025-06-03 11:58:18,2025-06-03,완료,4
408,14,1094,2025-07-08 13:25:11,2025-07-08 14:05:11,2025-07-08,완료,5
409,18,4762,2025-07-11 15:00:34,2025-07-11 15:37:34,2025-07-11,보류,5
410,15,98,2025-02-10 14:16:47,2025-02-10 14:44:47,2025-02-10,이관,4
411,17,3667,2025-02-26 12:52:39,2025-02-26 13:06:39,2025-02-26,이관,5
412,11,1909,2025-06-30 13:16:43,2025-06-30 13:42:43,2025-06-30,완료,5
413,15,1685,2025-06-10 16:54:48,2025-06-10 17:10:48,2025-06-10,보류,3
414,16,1338,2025-07-16 12:03:58,2025-07-16 12:40:58,2025-07-16,반려,4
415,6,1040,2025-05-09 09:05:11,2025-05-09 09:27:11,2025-05-09,완료,3
416,5,490,2025-08-01 14:37:18,2025-08-01 14:57:18,2025-08-01,반려,5
417,5,3094,2025-05-13 13:05:59,2025-05-13 13:33:59,2025-05-13,반려,5
418,8,2371,2025-05-26 13:27:16,2025-05-26 13:46:16,2025-05-26,이관,5
419,14,351,2025-04-08 14:49:51,2025-04-08 15:27:51,2025-04-08,완료,5
420,6,335,2025-02-11 15:51:21,2025-02-11 16:27:21,2025-02-11,반려,4
421,7,3069,2025-01-24 10:05:55,2025-01-24 10:11:55,2025-01-24,이관,5
422,7,3593,2025-07-03 15:09:19,2025-07-03 15:21:19,2025-07-03,이관,5
423,9,336,2025-05-20 11:51:35,2025-05-20 11:58:35,2025-05-20,완료,4
424,15,859,2025-02-10 10:56:29,2025-02-10 11:02:29,2025-02-10,보류,4
425,12,3245,2025-07-09 09:49:24,2025-07-09 09:55:24,2025-07-09,이관,5
426,10,384,2025-03-06 16:28:10,2025-03-06 16:47:10,2025-03-06,완료,3
427,18,4477,2025-03-18 16:17:44,2025-03-18 16:47:44,2025-03-18,완료,3
428,18,1954,2025-05-19 17:27:30,2025-05-19 17:50:30,2025-05-19,보류,5
429,4,4073,2025-07-21 09:05:15,2025-07-21 09:33:15,2025-07-21,완료,5
430,11,3146,2025-08-08 12:45:40,2025-08-08 13:15:40,2025-08-08,완료,5
431,11,2461,2025-07-02 15:06:32,2025-07-02 15:21:32,2025-07-02,완료,4
432,18,4977,2025-02-26 15:58:05,2025-02-26 16:13:05,2025-02-26,반려,5
433,13,3480,2025-05-29 17:13:31,2025-05-29 17:33:31,2025-05-29,보류,4
434,4,1359,2025-01-31 10:10:28,2025-01-31 10:42:28,2025-01-31,완료,5
435,8,324,2025-04-02 09:48:54,2025-04-02 10:00:54,2025-04-02,완료,5
436,7,4277,2025-08-06 15:53:09,2025-08-06 16:35:09,2025-08-06,반려,4
437,15,3236,2025-05-26 15:37:53,2025-05-26 16:15:53,2025-05-26,보류,4
438,10,627,2025-01-27 16:39:32,2025-01-27 16:51:32,2025-01-27,완료,5
439,14,844,2025-01-31 15:23:35,2025-01-31 15:45:35,2025-01-31,보류,3
440,3,3145,2025-01-20 13:54:26,2025-01-20 14:32:26,2025-01-20,보류,3
441,6,1479,2025-02-03 09:20:49,2025-02-03 09:43:49,2025-02-03,반려,5
442,14,2083,2025-06-04 15:50:09,2025-06-04 15:59:09,2025-06-04,완료,4
443,14,1437,2025-06-06 15:36:35,2025-06-06 15:52:35,2025-06-06,완료,4
444,9,4770,2025-02-12 13:40:22,2025-02-12 13:55:22,2025-02-12,완료,3
445,6,3053,2025-05-22 15:21:17,2025-05-22 16:03:17,2025-05-22,반려,3
446,15,4478,2025-08-15 15:41:40,2025-08-15 16:06:40,2025-08-15,반려,5
447,7,4768,2025-07-07 15:24:20,2025-07-07 15:59:20,2025-07-07,이관,5
448,17,4477,2025-05-16 15:33:31,2025-05-16 16:17:31,2025-05-16,보류,5
449,10,957,2025-04-02 09:39:51,2025-04-02 09:46:51,2025-04-02,반려,4
450,20,3207,2025-07-16 12:32:42,2025-07-16 13:14:42,2025-07-16,이관,5
451,14,3868,2025-07-23 12:54:25,2025-07-23 13:22:25,2025-07-23,이관,5
452,6,747,2025-08-14 14:17:34,2025-08-14 14:59:34,2025-08-14,반려,4
453,13,4437,2025-04-15 15:40:58,2025-04-15 16:14:58,2025-04-15,보류,5
454,8,3657,2025-01-06 13:54:07,2025-01-06 14:30:07,2025-01-06,이관,5
455,2,1830,2025-05-27 13:14:04,2025-05-27 13:48:04,2025-05-27,반려,5
456,19,4735,2025-04-09 11:09:02,2025-04-09 11:17:02,2025-04-09,이관,4
457,8,4228,2025-01-13 16:30:47,2025-01-13 17:13:47,2025-01-13,이관,5
458,12,709,2025-02-17 15:34:38,2025-02-17 16:03:38,2025-02-17,보류,3
459,3,624,2025-08-11 16:11:49,2025-08-11 16:52:49,2025-08-11,이관,3
460,17,1322,2025-03-25 11:57:44,2025-03-25 12:27:44,2025-03-25,완료,4
461,9,3842,2025-01-28 14:13:17,2025-01-28 14:45:17,2025-01-28,보류,3
462,15,553,2025-06-12 13:19:05,2025-06-12 13:50:05,2025-06-12,반려,5
463,7,1997,2025-01-03 14:47:21,2025-01-03 15:31:21,2025-01-03,보류,5
464,19,4265,2025-06-27 14:11:54,2025-06-27 14:39:54,2025-06-27,이관,3
465,8,4246,2025-03-07 15:20:26,2025-03-07 15:56:26,2025-03-07,반려,3
466,4,2961,2025-05-02 13:06:38,2025-05-02 13:43:38,2025-05-02,반려,5
467,20,1406,2025-05-08 11:52:28,2025-05-08 12:18:28,2025-05-08,이관,3
468,20,74,2025-07-29 15:03:39,2025-07-29 15:40:39,2025-07-29,이관,4
469,12,2979,2025-07-04 15:58:08,2025-07-04 16:21:08,2025-07-04,반려,4
470,2,4993,2025-05-30 10:43:32,2025-05-30 10:52:32,2025-05-30,반려,5
471,11,2595,2025-03-13 15:09:37,2025-03-13 15:22:37,2025-03-13,반려,5
472,4,1469,2025-06-19 13:48:04,2025-06-19 14:25:04,2025-06-19,완료,3
473,7,1320,2025-04-03 13:16:38,2025-04-03 13:22:38,2025-04-03,이관,3
474,9,2635,2025-01-02 17:05:38,2025-01-02 17:20:38,2025-01-02,완료,3
475,10,3346,2025-01-06 14:29:08,2025-01-06 14:58:08,2025-01-06,완료,4
476,8,2594,2025-06-06 13:35:03,2025-06-06 14:09:03,2025-06-06,보류,5
477,4,4928,2025-01-09 15:03:14,2025-01-09 15:40:14,2025-01-09,보류,5
478,11,3602,2025-07-09 15:55:40,2025-07-09 16:27:40,2025-07-09,완료,4
479,2,1628,2025-07-07 15:41:00,2025-07-07 15:50:00,2025-07-07,반려,4
480,2,1940,2025-01-22 15:53:37,2025-01-22 16:22:37,2025-01-22,완료,5
481,12,1998,2025-03-21 12:53:06,2025-03-21 13:03:06,2025-03-21,완료,3
482,18,2421,2025-05-07 13:15:09,2025-05-07 13:37:09,2025-05-07,보류,5
483,17,548,2025-08-04 15:02:38,2025-08-04 15:37:38,2025-08-04,이관,5
484,11,3260,2025-01-10 14:03:26,2025-01-10 14:27:26,2025-01-10,완료,5
485,10,885,2025-06-02 10:17:52,2025-06-02 10:25:52,2025-06-02,보류,5
486,9,3177,2025-04-23 17:13:07,2025-04-23 17:50:07,2025-04-23,이관,5
487,18,1968,2025-06-02 15:05:18,2025-06-02 15:24:18,2025-06-02,보류,4
488,4,2895,2025-01-27 10:59:02,2025-01-27 11:31:02,2025-01-27,완료,3
489,19,238,2025-05-29 11:39:43,2025-05-29 11:51:43,2025-05-29,보류,5
490,15,4593,2025-05-30 13:08:40,2025-05-30 13:37:40,2025-05-30,반려,4
491,11,1732,2025-02-05 13:00:21,2025-02-05 13:08:21,2025-02-05,반려,4
492,9,3473,2025-03-28 10:00:06,2025-03-28 10:37:06,2025-03-28,완료,5
493,15,2207,2025-02-13 15:01:23,2025-02-13 15:26:23,2025-02-13,보류,4
494,3,4915,2025-03-04 13:49:13,2025-03-04 14:33:13,2025-03-04,이관,5
495,9,4058,2025-01-21 10:55:34,2025-01-21 11:01:34,2025-01-21,반려,3
496,17,3823,2025-06-17 14:40:26,2025-06-17 15:12:26,2025-06-17,보류,3
497,11,3251,2025-05-23 14:13:41,2025-05-23 14:56:41,2025-05-23,보류,3
498,7,2790,2025-01-22 17:23:30,2025-01-22 17:28:30,2025-01-22,완료,4
499,12,798,2025-07-09 15:03:52,2025-07-09 15:27:52,2025-07-09,반려,3
500,1,2000,2025-08-07 10:13:47,2025-08-07 10:49:47,2025-08-07,반려,4
501,13,3896,2025-08-05 17:59:01,2025-08-05 18:17:01,2025-08-05,이관,4
502,19,1427,2025-01-13 16:45:15,2025-01-13 17:03:15,2025-01-13,이관,5
503,2,4586,2025-04-28 14:40:13,2025-04-28 15:10:13,2025-04-28,보류,4
504,6,1018,2025-06-02 17:04:43,2025-06-02 17:48:43,2025-06-02,이관,5
505,12,912,2025-01-10 09:38:26,2025-01-10 10:01:26,2025-01-10,완료,5
506,9,2679,2025-03-14 14:10:39,2025-03-14 14:39:39,2025-03-14,완료,3
507,14,3859,2025-01-30 14:36:53,2025-01-30 15:08:53,2025-01-30,보류,5
508,7,3565,2025-01-31 13:29:49,2025-01-31 14:01:49,2025-01-31,완료,4
509,8,3241,2025-02-13 13:55:21,2025-02-13 14:16:21,2025-02-13,보류,4
510,10,2078,2025-03-17 13:18:04,2025-03-17 13:24:04,2025-03-17,완료,3
511,19,1688,2025-02-14 15:33:42,2025-02-14 16:07:42,2025-02-14,완료,3
512,10,2166,2025-03-24 16:19:24,2025-03-24 16:37:24,2025-03-24,완료,3
513,19,3726,2025-07-11 14:21:29,2025-07-11 14:51:29,2025-07-11,보류,5
514,11,4410,2025-05-12 12:27:22,2025-05-12 12:59:22,2025-05-12,이관,3
515,8,1474,2025-08-05 17:02:30,2025-08-05 17:16:30,2025-08-05,보류,5
516,8,687,2025-08-08 14:22:09,2025-08-08 15:01:09,2025-08-08,완료,4
517,5,2679,2025-07-25 15:39:32,2025-07-25 16:20:32,2025-07-25,반려,5
518,15,2797,2025-05-28 11:55:49,2025-05-28 12:28:49,2025-05-28,보류,4
519,16,4649,2025-06-24 10:48:54,2025-06-24 10:58:54,2025-06-24,보류,4
520,1,4846,2025-03-21 15:13:46,2025-03-21 15:50:46,2025-03-21,반려,4
521,17,4726,2025-05-08 11:09:58,2025-05-08 11:36:58,2025-05-08,완료,4
522,19,3612,2025-07-29 10:51:29,2025-07-29 11:29:29,2025-07-29,이관,5
523,3,4962,2025-03-28 10:27:46,2025-03-28 11:02:46,2025-03-28,이관,3
524,12,1067,2025-01-24 14:27:43,2025-01-24 14:54:43,2025-01-24,이관,4
525,9,2357,2025-02-18 12:25:53,2025-02-18 12:50:53,2025-02-18,반려,3
526,6,576,2025-08-25 13:22:29,2025-08-25 13:39:29,2025-08-25,보류,4
527,3,4238,2025-06-27 11:24:41,2025-06-27 11:58:41,2025-06-27,보류,4
528,12,2333,2025-02-20 14:21:49,2025-02-20 14:26:49,2025-02-20,보류,3
529,12,1555,2025-01-13 14:42:53,2025-01-13 14:50:53,2025-01-13,반려,5
530,11,2177,2025-06-19 16:03:37,2025-06-19 16:34:37,2025-06-19,반려,4
531,5,3411,2025-02-20 13:36:53,2025-02-20 14:13:53,2025-02-20,보류,5
532,5,3899,2025-05-29 13:02:08,2025-05-29 13:42:08,2025-05-29,보류,3
533,5,2388,2025-05-05 17:10:51,2025-05-05 17:41:51,2025-05-05,반려,3
534,5,2385,2025-08-11 13:56:41,2025-08-11 14:39:41,2025-08-11,보류,3
535,10,2611,2025-02-20 17:14:36,2025-02-20 17:36:36,2025-02-20,보류,4
536,11,1802,2025-01-17 12:27:44,2025-01-17 12:33:44,2025-01-17,이관,5
537,15,3124,2025-08-11 13:34:27,2025-08-11 13:43:27,2025-08-11,완료,4
538,17,3964,2025-03-25 14:00:35,2025-03-25 14:43:35,2025-03-25,보류,3
539,17,3269,2025-01-21 14:27:49,2025-01-21 14:58:49,2025-01-21,이관,3
540,4,1796,2025-03-17 10:37:44,2025-03-17 11:07:44,2025-03-17,이관,3
541,15,2344,2025-06-09 11:27:40,2025-06-09 12:04:40,2025-06-09,이관,4
542,10,2629,2025-03-28 12:25:38,2025-03-28 13:02:38,2025-03-28,반려,5
543,17,419,2025-01-29 15:27:19,2025-01-29 15:42:19,2025-01-29,보류,3
544,7,4466,2025-08-11 14:37:49,2025-08-11 14:46:49,2025-08-11,이관,5
545,3,1765,2025-06-16 16:29:26,2025-06-16 16:54:26,2025-06-16,완료,5
546,12,358,2025-03-19 10:19:32,2025-03-19 10:52:32,2025-03-19,완료,5
547,14,3673,2025-05-30 13:34:17,2025-05-30 14:03:17,2025-05-30,완료,3
548,17,3928,2025-05-06 09:07:08,2025-05-06 09:40:08,2025-05-06,완료,5
549,13,1990,2025-05-20 09:37:06,2025-05-20 09:49:06,2025-05-20,이관,5
550,12,91,2025-05-01 15:17:51,2025-05-01 15:55:51,2025-05-01,완료,3
551,7,4431,2025-04-17 12:59:29,2025-04-17 13:30:29,2025-04-17,이관,5
552,17,4859,2025-03-21 14:19:33,2025-03-21 14:49:33,2025-03-21,완료,5
553,14,1686,2025-06-20 14:10:28,2025-06-20 14:43:28,2025-06-20,이관,4
554,4,657,2025-04-01 15:57:11,2025-04-01 16:06:11,2025-04-01,보류,5
555,4,2569,2025-06-25 14:06:14,2025-06-25 14:45:14,2025-06-25,보류,5
556,19,4810,2025-04-24 14:32:52,2025-04-24 14:54:52,2025-04-24,반려,3
557,7,1515,2025-02-11 10:05:09,2025-02-11 10:17:09,2025-02-11,반려,5
558,20,48,2025-06-24 12:56:25,2025-06-24 13:17:25,2025-06-24,완료,4
559,1,4181,2025-04-18 14:55:39,2025-04-18 15:30:39,2025-04-18,완료,4
560,16,733,2025-04-21 13:39:11,2025-04-21 14:23:11,2025-04-21,이관,5
561,7,467,2025-07-23 14:28:05,2025-07-23 14:35:05,2025-07-23,이관,4
562,5,2023,2025-02-10 13:27:55,2025-02-10 13:58:55,2025-02-10,보류,4
563,16,2407,2025-03-12 15:44:27,2025-03-12 16:12:27,2025-03-12,완료,4
564,4,4292,2025-02-20 14:37:54,2025-02-20 15:07:54,2025-02-20,반려,4
565,1,3467,2025-05-20 13:02:55,2025-05-20 13:09:55,2025-05-20,완료,4
566,1,3302,2025-03-13 13:24:10,2025-03-13 13:59:10,2025-03-13,반려,4
567,16,1501,2025-08-12 14:49:01,2025-08-12 15:28:01,2025-08-12,완료,4
568,6,2888,2025-06-04 14:37:34,2025-06-04 15:00:34,2025-06-04,보류,5
569,8,1270,2025-01-24 12:33:31,2025-01-24 13:09:31,2025-01-24,완료,3
570,20,2512,2025-07-10 09:20:20,2025-07-10 09:32:20,2025-07-10,보류,5
571,5,3229,2025-07-02 15:51:19,2025-07-02 16:04:19,2025-07-02,보류,4
572,5,3089,2025-05-01 15:51:26,2025-05-01 16:03:26,2025-05-01,이관,3
573,17,1109,2025-02-25 16:50:53,2025-02-25 17:18:53,2025-02-25,보류,4
574,17,2915,2025-07-29 13:53:49,2025-07-29 14:14:49,2025-07-29,이관,3
575,10,4451,2025-01-20 14:40:09,2025-01-20 14:53:09,2025-01-20,이관,3
576,4,2720,2025-06-18 14:20:35,2025-06-18 14:30:35,2025-06-18,보류,3
577,11,311,2025-01-28 09:34:36,2025-01-28 10:10:36,2025-01-28,보류,3
578,5,1084,2025-01-07 15:47:06,2025-01-07 15:54:06,2025-01-07,완료,5
579,15,3759,2025-06-18 15:12:45,2025-06-18 15:25:45,2025-06-18,이관,3
580,16,809,2025-04-21 14:27:29,2025-04-21 15:04:29,2025-04-21,이관,4
581,9,1163,2025-01-24 13:39:15,2025-01-24 13:59:15,2025-01-24,이관,5
582,12,2944,2025-03-18 15:40:49,2025-03-18 15:53:49,2025-03-18,이관,3
583,18,3509,2025-03-25 13:37:31,2025-03-25 13:54:31,2025-03-25,보류,4
584,17,1340,2025-08-07 14:45:27,2025-08-07 14:54:27,2025-08-07,보류,3
585,14,2367,2025-08-18 12:45:02,2025-08-18 13:09:02,2025-08-18,완료,5
586,6,289,2025-07-14 13:55:43,2025-07-14 14:04:43,2025-07-14,보류,4
587,17,4017,2025-05-20 17:17:44,2025-05-20 17:50:44,2025-05-20,반려,5
588,3,4162,2025-06-12 14:45:19,2025-06-12 14:58:19,2025-06-12,보류,4
589,8,1412,2025-07-10 14:10:03,2025-07-10 14:37:03,2025-07-10,완료,3
590,1,4938,2025-05-07 16:30:47,2025-05-07 16:51:47,2025-05-07,보류,4
591,4,2818,2025-01-16 11:29:21,2025-01-16 11:57:21,2025-01-16,이관,3
592,16,780,2025-05-23 12:48:01,2025-05-23 13:05:01,2025-05-23,완료,5
593,12,4952,2025-02-14 16:08:56,2025-02-14 16:17:56,2025-02-14,반려,5
594,7,3251,2025-08-14 12:56:02,2025-08-14 13:15:02,2025-08-14,보류,5
595,19,2760,2025-07-01 17:56:15,2025-07-01 18:33:15,2025-07-01,완료,5
596,5,98,2025-08-11 17:34:11,2025-08-11 18:00:11,2025-08-11,완료,4
597,7,1276,2025-06-09 15:03:36,2025-06-09 15:14:36,2025-06-09,반려,5
598,19,512,2025-05-27 14:58:08,2025-05-27 15:42:08,2025-05-27,반려,5
599,3,2414,2025-02-06 10:52:58,2025-02-06 11:17:58,2025-02-06,보류,5
600,8,4722,2025-03-25 13:54:37,2025-03-25 14:14:37,2025-03-25,보류,3
601,1,3495,2025-06-04 14:12:53,2025-06-04 14:45:53,2025-06-04,완료,5
602,4,3407,2025-06-09 14:27:47,2025-06-09 15:07:47,2025-06-09,반려,3
603,7,4727,2025-02-11 14:30:10,2025-02-11 14:53:10,2025-02-11,이관,4
604,18,3876,2025-06-23 14:44:48,2025-06-23 15:25:48,2025-06-23,완료,3
605,7,3513,2025-07-29 10:08:14,2025-07-29 10:46:14,2025-07-29,완료,5
606,15,3095,2025-08-07 15:49:39,2025-08-07 16:22:39,2025-08-07,이관,4
607,9,926,2025-07-24 10:18:18,2025-07-24 10:26:18,2025-07-24,보류,5
608,2,2496,2025-07-08 13:54:09,2025-07-08 14:34:09,2025-07-08,이관,4
609,14,4696,2025-02-20 14:52:39,2025-02-20 15:04:39,2025-02-20,보류,5
610,18,280,2025-04-09 13:08:23,2025-04-09 13:48:23,2025-04-09,이관,5
611,1,2520,2025-02-12 16:38:49,2025-02-12 17:12:49,2025-02-12,완료,3
612,17,2152,2025-06-17 13:04:47,2025-06-17 13:28:47,2025-06-17,반려,4
613,11,4837,2025-01-15 16:39:49,2025-01-15 16:57:49,2025-01-15,반려,4
614,8,744,2025-08-25 14:34:29,2025-08-25 14:40:29,2025-08-25,반려,4
615,20,1386,2025-08-18 13:36:32,2025-08-18 14:12:32,2025-08-18,반려,3
616,19,2235,2025-01-27 15:01:47,2025-01-27 15:42:47,2025-01-27,보류,5
617,18,4836,2025-05-12 15:57:07,2025-05-12 16:05:07,2025-05-12,완료,5
618,13,1064,2025-07-22 10:15:56,2025-07-22 10:37:56,2025-07-22,이관,4
619,19,4928,2025-08-04 10:47:02,2025-08-04 11:25:02,2025-08-04,반려,5
620,18,3104,2025-02-21 10:01:30,2025-02-21 10:11:30,2025-02-21,이관,4
621,8,4043,2025-06-30 14:04:34,2025-06-30 14:19:34,2025-06-30,반려,5
